posting_id,posted_on,title,seniority,city,country,remote,salary_min_usd,salary_max_usd,company_size,skills
J72079,2025-03-27,Senior Data Analyst,senior,New York,US,onsite,,,enterprise,looker|statistics|tableau|sql
J70312,2025-03-28,Lead Research Scientist,lead,New York,US,remote,270500,360500,midmarket,python|jax|pytorch|research|statistics
J70926,2025-03-28,Data Engineer,mid,New York,US,remote,134500,179500,startup,aws|spark|kafka|python
J71621,2025-03-28,Senior Machine Learning Engineer,senior,London,GB,hybrid,128000,171000,scaleup,kubernetes|python|sql|aws|mlflow
J73118,2025-03-28,Junior Data Engineer,junior,San Francisco,US,hybrid,107000,142500,scaleup,spark|airflow|python
J70329,2025-03-29,Junior Data Analyst,junior,Berlin,DE,hybrid,42500,56500,enterprise,statistics|sql|excel
J71764,2025-03-29,Senior BI Developer,senior,New York,US,remote,123500,165000,midmarket,dax|power bi|excel|sql|modelling
J72416,2025-03-29,Analytics Engineer,mid,São Paulo,BR,onsite,38000,50500,enterprise,dbt|airflow|snowflake|sql
J72841,2025-03-29,Lead Data Engineer,lead,Berlin,DE,onsite,133000,177000,enterprise,spark|aws|python|airflow|terraform
J73031,2025-03-29,Staff Data Engineer,staff,London,GB,onsite,139000,185000,enterprise,spark|python|terraform|aws
J70842,2025-03-30,Junior Analytics Engineer,junior,Bengaluru,IN,hybrid,24500,33000,enterprise,dbt|python|git|snowflake|airflow|sql
J71911,2025-03-30,Lead Data Scientist,lead,Chicago,US,hybrid,175500,234000,scaleup,python|pandas|experimentation
J72951,2025-03-30,Junior Data Engineer,junior,Amsterdam,NL,hybrid,,,scaleup,terraform|sql|spark|airflow
J73321,2025-03-30,Data Engineer,mid,Chicago,US,onsite,102500,136500,startup,sql|aws|spark|terraform|airflow
J70923,2025-03-31,Data Scientist,mid,São Paulo,BR,hybrid,,,scaleup,pandas|experimentation|statistics|pytorch|python
J71420,2025-03-31,Junior Data Engineer,junior,London,GB,onsite,,,scaleup,airflow|python|kafka|spark|sql|terraform
J71774,2025-03-31,Junior Data Scientist,junior,Austin,US,remote,87000,116000,startup,python|statistics|pandas
J72452,2025-03-31,Senior Data Analyst,senior,São Paulo,BR,remote,37000,49500,midmarket,statistics|python|looker|excel
J72468,2025-03-31,Senior Analytics Engineer,senior,Bengaluru,IN,onsite,42000,56000,enterprise,sql|git|python|airflow|snowflake|dbt
J73226,2025-03-31,Data Analyst,mid,London,GB,hybrid,,,startup,excel|tableau|sql
J70461,2025-04-01,Junior Machine Learning Engineer,junior,Austin,US,hybrid,90000,120000,enterprise,pytorch|mlflow|python|aws|sql
J73102,2025-04-01,Junior Machine Learning Engineer,junior,San Francisco,US,hybrid,118000,157500,enterprise,mlflow|pytorch|sql
J70762,2025-04-02,Data Engineer,mid,Berlin,DE,onsite,78500,104500,startup,kafka|sql|spark|terraform
J71808,2025-04-02,Junior Machine Learning Engineer,junior,Amsterdam,NL,hybrid,,,midmarket,aws|sql|mlflow|pytorch|python|kubernetes
J72863,2025-04-02,Data Analyst,mid,San Francisco,US,onsite,93500,125000,midmarket,sql|python|statistics
J70050,2025-04-03,Senior Data Analyst,senior,London,GB,onsite,,,startup,tableau|statistics|excel|looker|python
J70548,2025-04-03,Senior Data Scientist,senior,Austin,US,hybrid,156000,208000,enterprise,sql|pytorch|statistics|pandas|experimentation
J71946,2025-04-03,Lead Data Analyst,lead,San Francisco,US,hybrid,161500,215000,enterprise,statistics|tableau|python|looker|sql
J72192,2025-04-03,Senior Analytics Engineer,senior,Austin,US,hybrid,118500,158000,scaleup,git|airflow|dbt|snowflake|sql|python
J72509,2025-04-03,Senior Data Scientist,senior,London,GB,hybrid,,,scaleup,sql|experimentation|pytorch|python|pandas
J70472,2025-04-04,Junior Data Analyst,junior,Toronto,CA,hybrid,46500,62000,enterprise,statistics|looker|tableau|excel|sql
J70522,2025-04-04,Analytics Engineer,mid,San Francisco,US,onsite,129500,172500,startup,python|snowflake|airflow|dbt|git
J70622,2025-04-04,Junior Analytics Engineer,junior,Berlin,DE,remote,57500,76500,enterprise,git|sql|snowflake|airflow|python
J72635,2025-04-04,Junior Analytics Engineer,junior,New York,US,remote,87000,116000,enterprise,airflow|snowflake|dbt|python
J72715,2025-04-04,Senior Machine Learning Engineer,senior,Bengaluru,IN,remote,61000,81000,startup,mlflow|kubernetes|aws
J72093,2025-04-05,Staff Data Platform Engineer,staff,Chicago,US,hybrid,,,scaleup,terraform|observability|spark|aws|kubernetes
J72469,2025-04-05,Senior Data Analyst,senior,Bengaluru,IN,remote,30000,40000,scaleup,python|statistics|looker
J71036,2025-04-06,Data Engineer,mid,New York,US,onsite,134000,179000,startup,aws|kafka|terraform|airflow
J71382,2025-04-06,Data Analyst,mid,Toronto,CA,hybrid,53000,71000,enterprise,statistics|excel|python|looker|sql|tableau
J71884,2025-04-06,Data Platform Engineer,mid,Amsterdam,NL,remote,107500,143500,midmarket,terraform|aws|python
J72952,2025-04-06,Lead Analytics Engineer,lead,San Francisco,US,hybrid,213000,284000,enterprise,airflow|snowflake|git
J70323,2025-04-07,Lead BI Developer,lead,New York,US,hybrid,165500,220500,midmarket,excel|power bi|sql|dax
J71832,2025-04-07,BI Developer,mid,Austin,US,remote,77000,102500,enterprise,sql|power bi|dax|modelling
J71943,2025-04-07,Analytics Engineer,mid,Chicago,US,remote,101000,135000,startup,dbt|snowflake|airflow|sql
J72429,2025-04-07,Junior Data Engineer,junior,Austin,US,hybrid,87500,116500,midmarket,airflow|spark|kafka|sql|aws|terraform
J70366,2025-04-08,Staff Data Platform Engineer,staff,Toronto,CA,remote,148000,197500,startup,terraform|spark|observability|python|kubernetes
J70513,2025-04-08,Senior Data Engineer,senior,Amsterdam,NL,remote,,,scaleup,python|terraform|spark|kafka|airflow|sql
J71671,2025-04-08,Data Engineer,mid,Austin,US,hybrid,111500,149000,scaleup,sql|terraform|python
J71830,2025-04-08,Senior Data Analyst,senior,Austin,US,hybrid,86000,114500,midmarket,looker|statistics|excel|python|tableau
J70202,2025-04-09,Senior Data Engineer,senior,Chicago,US,hybrid,137000,182500,enterprise,airflow|aws|kafka|sql
J70465,2025-04-09,Machine Learning Engineer,mid,Toronto,CA,remote,107500,143000,enterprise,python|mlflow|sql|pytorch|aws
J70972,2025-04-09,Senior BI Developer,senior,São Paulo,BR,hybrid,39000,51500,enterprise,power bi|modelling|dax
J71191,2025-04-09,Senior Data Scientist,senior,New York,US,onsite,163500,218000,scaleup,pytorch|sql|experimentation|statistics
J72042,2025-04-09,Senior Data Analyst,senior,San Francisco,US,remote,118000,157000,midmarket,looker|tableau|python|excel|sql
J72697,2025-04-09,Data Scientist,mid,New York,US,remote,140500,187500,scaleup,sql|pandas|python|pytorch|experimentation|statistics
J72895,2025-04-09,Machine Learning Engineer,mid,London,GB,remote,,,midmarket,python|aws|kubernetes
J70343,2025-04-10,Lead Data Analyst,lead,London,GB,hybrid,103500,138000,enterprise,looker|tableau|sql|python
J71792,2025-04-10,Data Engineer,mid,Bengaluru,IN,hybrid,33000,44000,scaleup,sql|aws|spark
J70142,2025-04-11,Senior Data Analyst,senior,Austin,US,onsite,,,enterprise,tableau|statistics|python|looker|excel
J70266,2025-04-11,Data Analyst,mid,Berlin,DE,remote,60500,80500,startup,tableau|python|looker|sql|excel|statistics
J70304,2025-04-11,Junior Data Engineer,junior,Amsterdam,NL,remote,65000,87000,scaleup,python|terraform|sql|spark|airflow|aws
J70973,2025-04-11,Data Engineer,mid,New York,US,remote,137000,182500,scaleup,python|airflow|kafka|terraform|spark|sql
J71523,2025-04-11,Junior Data Analyst,junior,Berlin,DE,onsite,,,enterprise,statistics|sql|python|excel|looker
J72170,2025-04-11,Junior Data Analyst,junior,San Francisco,US,hybrid,74000,98500,midmarket,sql|looker|python
J73451,2025-04-11,Data Analyst,mid,San Francisco,US,hybrid,94500,126000,midmarket,sql|tableau|python
J70677,2025-04-12,Staff Data Analyst,staff,London,GB,hybrid,,,midmarket,statistics|tableau|excel
J70882,2025-04-12,Junior Data Engineer,junior,Amsterdam,NL,hybrid,,,midmarket,python|airflow|sql|aws|kafka
J71566,2025-04-12,Junior Analytics Engineer,junior,New York,US,hybrid,89500,119000,scaleup,airflow|git|snowflake|sql|dbt|python
J70276,2025-04-13,Junior Data Platform Engineer,junior,New York,US,hybrid,111500,149000,midmarket,spark|terraform|python|kubernetes|observability|aws
J71386,2025-04-13,Staff Analytics Engineer,staff,Amsterdam,NL,onsite,,,enterprise,sql|snowflake|airflow|dbt|git
J71393,2025-04-13,Senior Data Engineer,senior,Austin,US,remote,145000,193500,enterprise,kafka|airflow|terraform
J71846,2025-04-13,Data Platform Engineer,mid,London,GB,onsite,,,midmarket,kubernetes|spark|aws|observability|terraform
J72506,2025-04-13,Staff Data Analyst,staff,Amsterdam,NL,hybrid,,,enterprise,looker|python|sql|statistics|excel|tableau
J70545,2025-04-14,Data Platform Engineer,mid,Berlin,DE,onsite,,,midmarket,observability|spark|kubernetes|terraform|python
J70795,2025-04-14,BI Developer,mid,Bengaluru,IN,onsite,,,enterprise,sql|modelling|dax
J71524,2025-04-14,Analytics Engineer,mid,New York,US,hybrid,114000,152000,startup,python|dbt|sql|snowflake|git|airflow
J73055,2025-04-14,Data Analyst,mid,New York,US,onsite,88500,118000,scaleup,python|looker|tableau|statistics
J73258,2025-04-14,Senior BI Developer,senior,New York,US,onsite,124500,166000,scaleup,dax|modelling|sql
J73445,2025-04-14,Junior Analytics Engineer,junior,London,GB,remote,60500,80500,scaleup,airflow|python|git|dbt|sql|snowflake
J70262,2025-04-15,Senior Data Analyst,senior,Amsterdam,NL,remote,,,scaleup,statistics|looker|tableau|python
J71125,2025-04-15,Senior Data Analyst,senior,London,GB,hybrid,76500,102500,enterprise,statistics|sql|excel|looker|python|tableau
J71228,2025-04-15,BI Developer,mid,San Francisco,US,remote,106000,141000,midmarket,power bi|modelling|dax|excel
J71869,2025-04-15,Machine Learning Engineer,mid,London,GB,hybrid,116000,154500,startup,pytorch|mlflow|kubernetes
J72088,2025-04-15,Staff Machine Learning Engineer,staff,Chicago,US,remote,206500,275000,midmarket,mlflow|aws|python|kubernetes
J71791,2025-04-16,Junior Data Scientist,junior,Austin,US,hybrid,85000,113000,enterprise,pandas|experimentation|python|statistics|pytorch|sql
J70033,2025-04-17,Data Engineer,mid,San Francisco,US,remote,155500,207000,startup,kafka|spark|aws
J71745,2025-04-17,Data Engineer,mid,Chicago,US,remote,109500,146000,scaleup,kafka|aws|sql|airflow|spark
J72889,2025-04-17,Machine Learning Engineer,mid,Amsterdam,NL,hybrid,,,scaleup,python|mlflow|kubernetes|aws
J72900,2025-04-17,Senior Analytics Engineer,senior,São Paulo,BR,remote,,,scaleup,sql|git|python
J73198,2025-04-17,Lead Data Analyst,lead,London,GB,remote,99000,132500,midmarket,looker|tableau|sql|excel
J70799,2025-04-18,Senior Data Platform Engineer,senior,Berlin,DE,hybrid,112000,149000,startup,kubernetes|aws|observability
J70813,2025-04-18,Senior BI Developer,senior,Bengaluru,IN,remote,32000,42500,startup,power bi|excel|sql
J71109,2025-04-18,Lead BI Developer,lead,London,GB,onsite,,,enterprise,modelling|excel|sql|dax
J71705,2025-04-18,Junior Machine Learning Engineer,junior,Amsterdam,NL,hybrid,81500,108500,startup,aws|mlflow|kubernetes|python|sql
J72825,2025-04-18,Lead Machine Learning Engineer,lead,Austin,US,onsite,225500,300500,scaleup,aws|pytorch|mlflow|kubernetes
J73248,2025-04-18,Junior Data Scientist,junior,Berlin,DE,remote,67500,90000,enterprise,python|statistics|pytorch
J73461,2025-04-18,Senior Data Analyst,senior,Austin,US,onsite,86000,114500,scaleup,statistics|python|looker|sql
J71207,2025-04-19,BI Developer,mid,New York,US,onsite,102500,136500,enterprise,modelling|excel|power bi|sql
J71934,2025-04-19,Data Platform Engineer,mid,San Francisco,US,onsite,,,scaleup,spark|aws|python|observability|terraform
J73013,2025-04-19,Research Scientist,mid,San Francisco,US,hybrid,182000,243000,startup,python|pytorch|statistics
J70044,2025-04-20,Junior Data Analyst,junior,New York,US,remote,68000,90500,midmarket,python|sql|looker
J70783,2025-04-20,Staff Analytics Engineer,staff,New York,US,hybrid,177500,236500,startup,airflow|git|sql|dbt
J71237,2025-04-20,Senior Data Platform Engineer,senior,Bengaluru,IN,hybrid,51000,68000,midmarket,observability|terraform|kubernetes|python|spark|aws
J71778,2025-04-20,Lead Data Engineer,lead,San Francisco,US,remote,,,startup,aws|sql|spark
J72167,2025-04-20,Data Engineer,mid,Chicago,US,remote,111000,148000,startup,airflow|terraform|python
J71933,2025-04-21,Data Engineer,mid,London,GB,onsite,,,scaleup,sql|python|airflow|spark
J71510,2025-04-22,Analytics Engineer,mid,Berlin,DE,remote,70500,94500,scaleup,sql|git|snowflake
J72317,2025-04-22,Senior Data Platform Engineer,senior,London,GB,hybrid,128000,170500,midmarket,kubernetes|aws|terraform|observability
J73079,2025-04-22,Senior Analytics Engineer,senior,Berlin,DE,onsite,,,scaleup,airflow|sql|snowflake
J73328,2025-04-22,Senior Data Engineer,senior,São Paulo,BR,hybrid,55000,73000,midmarket,terraform|spark|aws
J70702,2025-04-23,Junior Data Scientist,junior,Berlin,DE,hybrid,,,scaleup,sql|statistics|pytorch|python
J71361,2025-04-23,Data Engineer,mid,New York,US,onsite,141000,188000,midmarket,aws|airflow|terraform
J72740,2025-04-23,Analytics Engineer,mid,San Francisco,US,hybrid,130500,173500,midmarket,dbt|python|sql|git|airflow|snowflake
J71753,2025-04-24,BI Developer,mid,Chicago,US,remote,82500,110000,midmarket,excel|dax|power bi|sql
J72163,2025-04-24,Senior Data Analyst,senior,London,GB,hybrid,72000,96000,startup,excel|python|sql
J72270,2025-04-24,Data Analyst,mid,Chicago,US,hybrid,76500,102500,scaleup,python|tableau|sql|looker
J72601,2025-04-24,Data Analyst,mid,London,GB,hybrid,,,midmarket,sql|excel|statistics|tableau|looker
J73488,2025-04-24,Data Engineer,mid,San Francisco,US,onsite,130500,174000,enterprise,kafka|airflow|spark|terraform
J70143,2025-04-25,Senior Data Scientist,senior,San Francisco,US,remote,201000,268000,enterprise,pandas|pytorch|sql|statistics|python
J71006,2025-04-25,Data Scientist,mid,Austin,US,onsite,106500,142000,enterprise,experimentation|pandas|pytorch|statistics
J71980,2025-04-25,Senior Data Platform Engineer,senior,São Paulo,BR,remote,60000,80000,scaleup,kubernetes|terraform|aws|observability|spark
J72430,2025-04-25,Data Engineer,mid,Toronto,CA,remote,91500,122000,midmarket,sql|kafka|terraform|airflow|aws
J73215,2025-04-25,Junior Data Platform Engineer,junior,Berlin,DE,remote,70500,94000,enterprise,python|observability|terraform|aws|spark
J70527,2025-04-26,Data Engineer,mid,São Paulo,BR,onsite,42500,57000,midmarket,spark|python|kafka|aws|sql|terraform
J73033,2025-04-26,Data Engineer,mid,Austin,US,hybrid,104500,139500,enterprise,airflow|kafka|aws|spark
J72173,2025-04-28,Junior Data Platform Engineer,junior,New York,US,remote,117500,156500,startup,aws|spark|observability|kubernetes|python
J70296,2025-04-29,Junior Research Scientist,junior,San Francisco,US,remote,136500,182000,scaleup,python|research|statistics|pytorch
J70542,2025-04-29,Analytics Engineer,mid,London,GB,remote,86500,115500,midmarket,sql|git|dbt
J71473,2025-04-29,Senior Data Scientist,senior,Bengaluru,IN,hybrid,,,enterprise,python|experimentation|statistics
J72788,2025-04-29,Senior Data Analyst,senior,Chicago,US,remote,87500,116500,enterprise,excel|looker|tableau
J70348,2025-04-30,Senior Data Analyst,senior,Chicago,US,remote,93000,123500,enterprise,python|tableau|statistics|looker|sql
J71344,2025-04-30,Data Scientist,mid,New York,US,remote,131000,174500,enterprise,pandas|experimentation|python
J72268,2025-04-30,Data Analyst,mid,London,GB,remote,63500,84500,midmarket,tableau|statistics|excel|python|sql
J70563,2025-05-01,Junior Data Engineer,junior,New York,US,hybrid,94000,125000,startup,spark|airflow|sql|aws
J70247,2025-05-02,Senior Data Analyst,senior,Bengaluru,IN,onsite,28000,37500,startup,looker|tableau|statistics|sql
J70517,2025-05-02,Senior Data Analyst,senior,Austin,US,hybrid,90500,120500,enterprise,looker|python|sql|statistics|excel
J71144,2025-05-02,Lead Data Scientist,lead,Chicago,US,remote,190000,253500,midmarket,pytorch|python|pandas|sql
J72123,2025-05-02,Senior Machine Learning Engineer,senior,London,GB,hybrid,128500,171500,startup,sql|pytorch|mlflow|kubernetes|aws
J73050,2025-05-02,Senior Data Scientist,senior,San Francisco,US,hybrid,177000,236500,scaleup,pytorch|statistics|pandas|python
J70733,2025-05-03,Senior Data Scientist,senior,Amsterdam,NL,remote,123000,163500,enterprise,sql|statistics|pytorch|pandas|experimentation|python
J71186,2025-05-03,Senior BI Developer,senior,San Francisco,US,remote,128000,171000,startup,sql|modelling|power bi|dax
J71291,2025-05-03,Junior BI Developer,junior,Berlin,DE,onsite,47500,63500,midmarket,sql|excel|dax
J72702,2025-05-03,Senior Data Analyst,senior,New York,US,remote,110500,147500,enterprise,python|sql|excel|tableau|statistics
J73214,2025-05-03,Lead Data Analyst,lead,San Francisco,US,onsite,157500,210000,scaleup,excel|sql|looker|statistics|tableau|python
J72296,2025-05-04,Data Engineer,mid,Toronto,CA,remote,82500,110000,enterprise,kafka|aws|airflow|spark|terraform
J72712,2025-05-04,Junior Research Scientist,junior,New York,US,onsite,116500,155000,enterprise,jax|pytorch|research
J73172,2025-05-04,Senior Data Scientist,senior,San Francisco,US,remote,193500,258500,midmarket,experimentation|pandas|sql
J73212,2025-05-04,BI Developer,mid,São Paulo,BR,remote,31000,41000,scaleup,power bi|excel|modelling
J70551,2025-05-05,Senior Analytics Engineer,senior,London,GB,hybrid,104500,139000,midmarket,python|sql|git
J70586,2025-05-05,Data Engineer,mid,Bengaluru,IN,remote,,,midmarket,sql|terraform|python|kafka
J71162,2025-05-05,Senior Data Analyst,senior,São Paulo,BR,remote,40000,53500,enterprise,sql|python|excel|looker|statistics
J72056,2025-05-05,Senior Data Analyst,senior,Toronto,CA,hybrid,,,startup,sql|excel|looker|python|statistics
J72059,2025-05-06,Machine Learning Engineer,mid,San Francisco,US,hybrid,163500,218000,scaleup,python|pytorch|mlflow|sql|kubernetes|aws
J70260,2025-05-07,Junior BI Developer,junior,Chicago,US,remote,,,scaleup,excel|dax|sql|modelling
J72222,2025-05-07,Junior Machine Learning Engineer,junior,Toronto,CA,hybrid,75500,101000,startup,sql|kubernetes|mlflow
J70151,2025-05-08,Senior Machine Learning Engineer,senior,Berlin,DE,onsite,,,enterprise,kubernetes|mlflow|sql|python|aws|pytorch
J71429,2025-05-08,Data Analyst,mid,Berlin,DE,onsite,,,enterprise,tableau|looker|statistics|excel|sql
J71912,2025-05-08,Junior Data Scientist,junior,Berlin,DE,remote,,,startup,pandas|pytorch|sql|python|statistics|experimentation
J73218,2025-05-08,Senior Data Analyst,senior,New York,US,remote,112000,149000,scaleup,tableau|looker|statistics|excel|sql|python
J70488,2025-05-09,Junior Machine Learning Engineer,junior,San Francisco,US,onsite,122000,162500,enterprise,mlflow|python|aws|sql
J72031,2025-05-09,Lead Data Analyst,lead,Amsterdam,NL,hybrid,97500,130000,startup,statistics|python|sql|tableau
J73111,2025-05-09,Data Scientist,mid,São Paulo,BR,remote,43000,57500,scaleup,statistics|pytorch|experimentation|python|sql
J73185,2025-05-10,Research Scientist,mid,Austin,US,hybrid,125500,167000,enterprise,statistics|jax|python|pytorch
J70026,2025-05-11,Data Analyst,mid,London,GB,hybrid,,,startup,excel|looker|tableau|statistics|sql|python
J70514,2025-05-11,Senior Analytics Engineer,senior,New York,US,onsite,138000,183500,enterprise,python|git|sql|snowflake
J70872,2025-05-11,Junior Machine Learning Engineer,junior,Toronto,CA,hybrid,83000,110500,enterprise,sql|kubernetes|python|pytorch
J70915,2025-05-11,Analytics Engineer,mid,San Francisco,US,onsite,132000,176000,enterprise,airflow|git|dbt|python
J72234,2025-05-11,Senior Data Engineer,senior,Austin,US,onsite,133000,177500,scaleup,sql|terraform|kafka|python
J72493,2025-05-11,Staff Data Analyst,staff,Amsterdam,NL,hybrid,90500,120500,midmarket,statistics|python|excel|looker|tableau|sql
J73085,2025-05-11,Staff Analytics Engineer,staff,San Francisco,US,remote,204500,272500,scaleup,dbt|sql|airflow|python
J73134,2025-05-11,Senior Data Analyst,senior,Bengaluru,IN,onsite,,,startup,excel|python|sql
J73143,2025-05-11,Data Scientist,mid,Bengaluru,IN,hybrid,39500,53000,midmarket,pandas|experimentation|python|pytorch|statistics
J70417,2025-05-13,Data Platform Engineer,mid,London,GB,remote,104500,139500,startup,terraform|observability|spark|aws
J71387,2025-05-13,Data Engineer,mid,Bengaluru,IN,remote,34000,45500,midmarket,sql|terraform|aws|kafka|spark
J71932,2025-05-13,Junior Data Analyst,junior,New York,US,hybrid,61500,81500,scaleup,excel|statistics|looker|tableau
J71988,2025-05-13,Senior Analytics Engineer,senior,Amsterdam,NL,hybrid,94500,126000,enterprise,snowflake|python|sql|git|dbt|airflow
J71845,2025-05-14,Senior Analytics Engineer,senior,San Francisco,US,hybrid,152000,202500,enterprise,python|dbt|snowflake|airflow
J72157,2025-05-14,Junior Data Engineer,junior,São Paulo,BR,hybrid,31000,41000,scaleup,aws|kafka|python|sql
J72597,2025-05-14,BI Developer,mid,San Francisco,US,hybrid,100000,133500,startup,power bi|sql|excel|modelling|dax
J70477,2025-05-15,Junior Data Analyst,junior,Berlin,DE,hybrid,,,scaleup,statistics|looker|sql|excel|tableau
J72367,2025-05-15,Analytics Engineer,mid,London,GB,hybrid,79500,106000,enterprise,git|snowflake|airflow|python|sql
J70745,2025-05-16,Junior Analytics Engineer,junior,Bengaluru,IN,remote,,,enterprise,python|snowflake|dbt|sql|git|airflow
J71183,2025-05-16,Senior Data Analyst,senior,Chicago,US,remote,94000,125000,enterprise,looker|sql|python|statistics|tableau
J72887,2025-05-16,Junior Data Platform Engineer,junior,New York,US,remote,115500,154000,startup,aws|python|spark|observability|terraform
J73145,2025-05-16,Data Platform Engineer,mid,New York,US,hybrid,152000,202500,startup,kubernetes|observability|python|spark|aws|terraform
J70825,2025-05-17,Data Scientist,mid,Bengaluru,IN,onsite,36500,48500,startup,python|sql|statistics|experimentation|pytorch
J71583,2025-05-17,Junior Data Engineer,junior,Chicago,US,hybrid,74000,99000,midmarket,spark|aws|terraform|sql|python
J72815,2025-05-17,Data Platform Engineer,mid,London,GB,hybrid,,,midmarket,aws|terraform|kubernetes|python|observability
J73131,2025-05-17,Data Analyst,mid,São Paulo,BR,hybrid,26500,35500,scaleup,tableau|sql|excel|python|statistics|looker
J73283,2025-05-17,Senior Data Analyst,senior,Chicago,US,remote,88500,118000,scaleup,statistics|looker|python|excel|sql
J71065,2025-05-18,Junior Data Engineer,junior,London,GB,remote,,,scaleup,sql|aws|terraform|python|kafka|spark
J71856,2025-05-18,Staff Machine Learning Engineer,staff,Amsterdam,NL,remote,177000,236000,enterprise,aws|mlflow|sql
J72734,2025-05-18,Lead Data Scientist,lead,Chicago,US,hybrid,189000,252000,startup,experimentation|statistics|python|pytorch|sql|pandas
J72941,2025-05-18,Senior Data Analyst,senior,Bengaluru,IN,remote,,,midmarket,python|tableau|looker|excel
J73051,2025-05-18,Data Scientist,mid,New York,US,onsite,134000,179000,scaleup,statistics|pandas|python|sql|pytorch|experimentation
J73405,2025-05-18,Senior Data Engineer,senior,Austin,US,hybrid,140000,187000,midmarket,spark|terraform|python
J70865,2025-05-19,Junior Data Engineer,junior,Bengaluru,IN,hybrid,25000,33000,scaleup,aws|kafka|airflow|sql
J72236,2025-05-19,Junior Data Analyst,junior,San Francisco,US,hybrid,72000,95500,midmarket,looker|sql|tableau
J70578,2025-05-20,Senior Data Analyst,senior,New York,US,hybrid,109000,145000,startup,tableau|statistics|looker|excel|python|sql
J72384,2025-05-20,Senior Data Platform Engineer,senior,London,GB,hybrid,,,enterprise,python|aws|observability|spark
J73455,2025-05-20,Data Analyst,mid,New York,US,hybrid,92000,122500,midmarket,sql|looker|python
J71343,2025-05-21,Data Analyst,mid,Amsterdam,NL,remote,60500,80500,startup,looker|sql|statistics|tableau|python|excel
J71596,2025-05-21,Staff Data Analyst,staff,Amsterdam,NL,remote,90000,120000,enterprise,tableau|looker|python|statistics|excel
J71193,2025-05-22,Lead Research Scientist,lead,London,GB,onsite,200500,267000,enterprise,pytorch|statistics|python|jax
J72501,2025-05-22,Senior Data Scientist,senior,São Paulo,BR,onsite,60000,80000,enterprise,pandas|sql|statistics
J72642,2025-05-22,Machine Learning Engineer,mid,New York,US,hybrid,150500,201000,scaleup,kubernetes|python|pytorch|sql|aws
J71038,2025-05-23,Senior Data Engineer,senior,San Francisco,US,remote,192000,256000,midmarket,spark|sql|kafka|aws
J72283,2025-05-23,Junior Data Engineer,junior,São Paulo,BR,hybrid,33500,44500,scaleup,aws|python|terraform|sql|kafka
J70790,2025-05-24,Junior Machine Learning Engineer,junior,Amsterdam,NL,hybrid,77500,103000,midmarket,python|mlflow|kubernetes|aws|pytorch|sql
J71448,2025-05-24,Senior Analytics Engineer,senior,Berlin,DE,hybrid,96000,128000,enterprise,python|sql|git
J71595,2025-05-24,Staff Data Scientist,staff,Toronto,CA,hybrid,137000,183000,midmarket,sql|pytorch|python|pandas|statistics
J71973,2025-05-24,BI Developer,mid,Austin,US,hybrid,78000,104000,scaleup,excel|power bi|dax
J73442,2025-05-24,Junior Data Analyst,junior,Amsterdam,NL,hybrid,41000,55000,midmarket,excel|sql|tableau|python|looker|statistics
J70225,2025-05-25,Lead Data Analyst,lead,Bengaluru,IN,hybrid,38000,51000,startup,statistics|python|tableau|excel|sql|looker
J71294,2025-05-25,Junior Data Analyst,junior,San Francisco,US,onsite,73000,97500,scaleup,statistics|sql|excel
J71457,2025-05-25,Junior Data Analyst,junior,New York,US,hybrid,66500,88500,enterprise,sql|excel|tableau|looker|python|statistics
J71607,2025-05-25,Junior Data Engineer,junior,London,GB,hybrid,64000,85500,startup,sql|spark|aws|airflow|terraform
J72194,2025-05-26,Junior Machine Learning Engineer,junior,Chicago,US,hybrid,,,enterprise,pytorch|python|aws
J72651,2025-05-26,Senior Analytics Engineer,senior,São Paulo,BR,hybrid,50500,67000,enterprise,python|sql|git|dbt|snowflake|airflow
J72682,2025-05-26,Junior Data Scientist,junior,Bengaluru,IN,remote,,,scaleup,statistics|experimentation|python|pandas|sql|pytorch
J71079,2025-05-27,Senior Data Engineer,senior,San Francisco,US,hybrid,172000,229500,enterprise,airflow|python|spark
J72718,2025-05-27,Junior Data Platform Engineer,junior,London,GB,remote,76500,102000,enterprise,terraform|python|aws|spark|observability|kubernetes
J73245,2025-05-27,Staff Analytics Engineer,staff,Berlin,DE,hybrid,114500,152500,scaleup,snowflake|python|git|airflow|dbt
J70688,2025-05-28,Junior Data Scientist,junior,Chicago,US,onsite,75500,101000,startup,python|sql|pytorch|experimentation|pandas
J71282,2025-05-28,Junior Analytics Engineer,junior,San Francisco,US,hybrid,,,startup,airflow|git|sql|python|snowflake|dbt
J71388,2025-05-28,Junior Data Analyst,junior,Berlin,DE,onsite,,,startup,statistics|sql|looker|tableau
J72237,2025-05-28,Staff Data Analyst,staff,London,GB,hybrid,90000,120000,startup,python|sql|tableau|statistics
J72694,2025-05-28,Data Platform Engineer,mid,London,GB,remote,103000,137000,enterprise,spark|python|observability|kubernetes
J72695,2025-05-28,Senior Data Platform Engineer,senior,São Paulo,BR,remote,,,startup,aws|python|kubernetes|terraform|spark|observability
J72818,2025-05-28,Data Platform Engineer,mid,Bengaluru,IN,hybrid,37000,49500,enterprise,spark|kubernetes|terraform
J70068,2025-05-30,Data Platform Engineer,mid,Chicago,US,onsite,119000,158500,enterprise,terraform|observability|python|spark|kubernetes|aws
